"","algorithm","replicate","instance","group","result"
"7271",1,30,145,34,10661474.0288354
"7272",2,12,79,19,4901286.46353438
"7273",1,15,85,20,6598106.68684527
"7274",1,17,50,12,2649869.70369335
"7275",1,23,92,21,6997824.57951209
"7276",2,11,138,32,10233270.2031308
"7277",1,5,53,13,3174060.21599862
"7278",2,16,126,29,10237316.0347329
"7279",2,25,107,25,8305017.68524552
"7280",1,2,146,34,10624456.5867855
"7281",1,4,128,30,8445595.25192841
"7282",2,11,50,12,1318738.53386931
"7283",1,21,109,25,7033115.29320289
"7284",2,5,27,7,269142.178507869
"7285",1,28,77,18,4156451.89636819
"7286",2,2,97,23,5607844.03909532
"7287",1,24,20,5,327596.70660359
"7288",1,20,119,28,9008394.77548532
"7289",2,23,110,26,8290552.50860618
"7290",2,12,95,22,6923276.38788766
"7291",1,26,5,2,76.3927756738851
"7292",2,7,33,8,304513.5498461
"7293",2,21,88,21,5949446.34387756
"7294",2,5,124,29,10221654.6146182
"7295",1,1,13,3,119050.192922393
"7296",1,16,11,3,59543.1535970028
"7297",1,30,13,3,122359.857610765
"7298",2,12,24,6,67430.0959388059
"7299",1,20,129,30,8438983.60776762
"7300",1,27,77,18,5406679.40081603
"7301",2,29,46,11,763806.107313039
"7302",2,24,33,8,660548.010620379
"7303",1,24,135,31,10937640.636375
"7304",1,24,19,5,379447.887457017
"7305",1,18,34,8,1295910.78427556
"7306",2,25,74,17,5035853.18712823
"7307",2,13,7,2,0.573352567799613
"7308",1,22,66,16,3258891.50532723
"7309",1,28,34,8,857195.795905647
"7310",1,20,102,24,7411857.98817537
"7311",1,3,6,2,105.849220944452
"7312",1,12,6,2,71.2055380731635
"7313",1,2,75,18,5120795.81935501
"7314",2,28,49,12,1408470.70451159
"7315",2,7,130,30,10370547.1037414
"7316",2,5,113,26,8357148.76175116
"7317",1,25,3,1,0.369377037598047
"7318",2,28,144,33,11724477.2947861
"7319",2,29,111,26,8509601.33225439
"7320",2,19,12,3,24.4855751925563
"7321",2,23,52,12,2271913.01965014
"7322",1,21,79,19,4912230.02486068
"7323",1,22,123,29,9025611.61104195
"7324",2,13,37,9,927623.013460921
"7325",1,21,127,29,7831876.73089338
"7326",1,21,2,1,0.000380585161863629
"7327",1,28,2,1,0.0509979315905921
"7328",1,11,128,30,9160507.08798788
"7329",2,8,143,33,11524238.4429073
"7330",2,17,141,33,10373024.5505305
"7331",2,6,116,27,6966379.83073861
"7332",2,20,52,12,2698655.48517105
"7333",1,10,98,23,6868804.33167966
"7334",2,24,122,28,8981763.70132738
"7335",2,12,76,18,4154543.56785067
"7336",1,26,55,13,2927149.60881896
"7337",1,15,87,20,5308628.31556987
"7338",1,27,62,15,3451064.34189992
"7339",1,2,62,15,4083975.93098118
"7340",2,21,119,28,9095315.67868876
"7341",2,30,106,25,7294301.72321544
"7342",2,26,5,2,8.1294071193243e-09
"7343",1,17,144,33,10381211.3847229
"7344",1,30,131,30,10509905.5492501
"7345",2,22,102,24,7064147.60726623
"7346",1,25,115,27,7754592.53691179
"7347",1,9,15,4,191394.375890319
"7348",2,18,132,31,9132575.7221729
"7349",1,20,80,19,5128424.93076583
"7350",1,2,92,21,6785476.44577701
"7351",1,7,79,19,4821084.08325292
"7352",2,24,112,26,7083669.01430703
"7353",2,1,78,18,5724997.91847518
"7354",1,1,96,22,5623663.88318132
"7355",1,28,134,31,9762549.19357803
"7356",2,17,30,7,124287.712963249
"7357",2,25,136,32,10552146.2534291
"7358",2,28,21,5,80126.2508301282
"7359",1,25,121,28,8945294.2376165
"7360",1,1,2,1,0.0139230668941658
"7361",1,19,14,4,160439.114757836
"7362",1,2,119,28,7931828.76660706
"7363",2,3,69,16,4733386.75134047
"7364",1,7,33,8,1208748.99911137
"7365",1,12,149,34,12567212.6371389
"7366",2,21,63,15,4210299.28559905
"7367",1,16,21,5,481053.464094304
"7368",2,2,21,5,21613.0548403641
"7369",1,23,66,16,4301917.48871003
"7370",2,10,135,31,11485453.0021976
"7371",1,14,56,13,2881821.26931218
"7372",2,16,11,3,71.0195577159024
"7373",2,8,144,33,10928384.9257936
"7374",2,29,9,3,2.38386051731425
"7375",2,22,109,25,7817408.96282058
"7376",1,6,123,29,9827367.5340721
"7377",2,7,133,31,10796031.9198895
"7378",2,27,141,33,10852737.0151781
"7379",2,21,80,19,5297101.87371302
"7380",1,20,146,34,11232471.9277089
"7381",1,17,136,32,10697213.1049964
"7382",2,4,67,16,4740880.59864486
"7383",2,3,10,3,7.47664366899222
"7384",2,2,57,14,3143591.11586037
"7385",1,21,149,34,11340205.606955
"7386",2,11,71,17,3459767.06511386
"7387",1,9,17,4,319106.077674446
"7388",1,2,84,20,5646821.33988683
"7389",1,9,31,8,1055710.54085178
"7390",1,22,63,15,3402484.01394076
"7391",1,24,147,34,11192826.6045315
"7392",2,26,37,9,855997.76997909
"7393",2,24,127,29,8581882.82790263
"7394",2,12,97,23,7195814.58733514
"7395",1,23,39,9,1886197.10402618
"7396",2,25,51,12,1590628.12147058
"7397",2,22,18,5,1391.16302126374
"7398",1,10,18,5,376031.026548135
"7399",1,29,135,31,10057066.468475
"7400",2,2,4,1,2.33933229343332e-09
"7401",2,9,88,21,5940039.11018326
"7402",2,3,125,29,9958980.63268974
"7403",1,14,47,11,2720317.17757819
"7404",2,4,91,21,5583975.8109516
"7405",2,13,35,8,803781.328700188
"7406",1,27,32,8,1063511.58819433
"7407",2,29,135,31,11341194.7113944
"7408",2,16,15,4,6898.97933438702
"7409",2,19,41,10,956215.741430495
"7410",2,14,64,15,3969403.24578852
"7411",2,8,17,4,664.104232678868
"7412",1,5,30,7,875139.449867033
"7413",1,8,64,15,3041855.97245369
"7414",1,22,22,6,430548.430831278
"7415",1,28,50,12,2449486.32540215
"7416",1,8,66,16,2957676.72489496
"7417",2,1,146,34,11571380.9498958
"7418",1,10,110,26,6358126.89230305
"7419",1,11,6,2,267.812553804926
"7420",2,25,30,7,436609.798164812
"7421",2,2,63,15,3728472.78164676
"7422",1,11,74,17,4554326.48095375
"7423",1,19,85,20,6700268.30465768
"7424",2,26,52,12,1745399.61109005
"7425",1,2,114,27,8972078.42088009
"7426",1,24,108,25,8327049.13154739
"7427",1,25,128,30,9355579.43311927
"7428",2,20,141,33,10376395.0827525
"7429",1,17,100,23,7564468.84680766
"7430",2,16,87,20,5707800.6465839
"7431",2,23,21,5,13814.910562425
"7432",1,12,139,32,10133570.4380763
"7433",2,7,127,29,9145035.94693827
"7434",2,6,139,32,10091346.8425883
"7435",1,1,140,32,9367054.51362967
"7436",1,10,47,11,2535143.58321718
"7437",2,27,27,7,498712.825451341
"7438",2,13,76,18,3385225.34408282
"7439",2,2,131,30,8836298.48526091
"7440",1,15,13,3,104837.230335416
"7441",1,10,72,17,3383028.62475511
"7442",2,30,30,7,141908.611749711
"7443",1,26,115,27,7185175.38645895
"7444",2,21,136,32,10800564.727747
"7445",2,7,58,14,3310944.74323951
"7446",1,3,75,18,4834629.69248792
"7447",1,7,73,17,4602134.56268789
"7448",2,23,32,8,283028.326733229
"7449",1,28,21,5,310936.48590651
"7450",2,11,19,5,47186.8215566351
"7451",1,26,12,3,40811.4791194486
"7452",2,9,79,19,4958137.58231445
"7453",1,23,67,16,3210339.52158213
"7454",1,8,84,20,5007512.44166594
"7455",2,9,107,25,6889368.26368155
"7456",2,1,12,3,349.293937281368
"7457",1,11,15,4,180303.106911706
"7458",2,22,53,13,886557.454491308
"7459",2,22,89,21,6496352.89761337
"7460",1,19,80,19,4626550.32869093
"7461",1,21,45,11,1727623.31703688
"7462",1,28,113,26,7927930.18675774
"7463",1,1,131,30,10207242.8424223
"7464",2,16,16,4,16664.6205063784
"7465",2,24,66,16,3930286.44991839
"7466",1,24,22,6,471297.725707742
"7467",1,24,12,3,94155.0562284678
"7468",2,1,147,34,11517424.5682352
"7469",2,4,131,30,10315340.5426627
"7470",2,22,8,2,22.5873990695522
"7471",2,4,39,9,752931.114397506
"7472",1,5,50,12,2585455.55595103
"7473",1,6,128,30,8380188.48788371
"7474",1,13,75,18,5611434.56651606
"7475",1,18,118,27,8402776.01349038
"7476",2,7,44,11,836939.167408346
"7477",1,16,134,31,11241144.4602963
"7478",1,12,52,12,2485671.12900324
"7479",2,26,123,29,9714406.27987527
"7480",1,18,18,5,262674.521073557
"7481",2,19,11,3,25.1473801887384
"7482",2,3,127,29,9100687.05762566
"7483",2,20,13,3,47.6548526457293
"7484",1,18,16,4,227566.272413259
"7485",2,22,11,3,113.826646772393
"7486",1,26,45,11,2214079.89097399
"7487",1,19,16,4,139496.293773629
"7488",1,9,123,29,9173903.50534795
"7489",1,8,86,20,6123458.95838122
"7490",2,2,69,16,2721950.60050531
"7491",1,15,130,30,9373350.97724966
"7492",2,22,23,6,29489.8406663726
"7493",2,23,42,10,545471.712624715
"7494",1,22,44,11,1669288.90051696
"7495",1,8,83,19,4542486.50540098
"7496",1,3,98,23,7242274.90954757
"7497",2,29,150,35,10409275.6229986
"7498",1,3,28,7,852824.263911035
"7499",2,7,125,29,10331211.2687839
"7500",2,30,135,31,9487583.80856465
"7501",2,23,93,22,6224796.83910599
"7502",2,9,113,26,8177560.38931024
"7503",2,8,11,3,7.87306779956003
"7504",1,23,60,14,3074149.38874104
"7505",1,3,86,20,4285751.09043992
"7506",2,1,82,19,5981765.49128648
"7507",2,6,108,25,7778501.36273031
"7508",1,15,22,6,346652.490172707
"7509",2,11,41,10,1292119.6748638
"7510",1,7,89,21,5914964.83161229
"7511",2,24,8,2,5.74499053013582
"7512",1,13,57,14,3549176.8906543
"7513",1,5,67,16,3924537.41458933
"7514",1,4,145,34,11061189.0413072
"7515",1,26,107,25,7870186.12268243
"7516",1,20,141,33,11772533.9480004
"7517",2,7,117,27,8286687.0248671
"7518",1,21,139,32,11009151.4539272
"7519",2,13,124,29,8508209.78294382
"7520",1,23,25,6,680743.996270545
"7521",2,28,27,7,171063.530046727
"7522",2,27,128,30,9823520.3373643
"7523",2,25,97,23,7236578.20889514
"7524",1,23,58,14,3505118.28451782
"7525",1,25,8,2,3354.57509861064
"7526",2,8,87,20,5978952.46314202
"7527",1,27,54,13,2918112.61648767
"7528",2,24,10,3,8.65666363064176
"7529",2,29,92,21,6142627.40180598
"7530",1,1,146,34,9893174.79272435
"7531",2,4,79,19,5488319.81025934
"7532",2,4,116,27,8521681.40996811
"7533",2,12,111,26,8523543.18517491
"7534",1,20,66,16,3875345.7778407
"7535",2,28,146,34,12286579.0932971
"7536",2,28,7,2,0.473846073916916
"7537",2,30,150,35,10665914.9201056
"7538",2,21,143,33,10404209.2997762
"7539",2,23,40,10,973013.107466534
"7540",2,21,84,20,3481439.151852
"7541",1,25,145,34,11618896.5803792
"7542",2,13,106,25,7284289.44081709
"7543",2,1,98,23,5754311.29613413
"7544",1,13,45,11,1905422.54897951
"7545",2,5,14,4,149.997788883576
"7546",1,7,36,9,1402733.72744935
"7547",1,2,89,21,6612154.48249453
"7548",2,15,43,10,788711.500479295
"7549",1,3,85,20,4747161.29582774
"7550",1,13,118,27,9115712.43008643
"7551",2,2,146,34,11068466.0812421
"7552",1,18,61,14,3884753.29671146
"7553",1,25,35,8,885248.141619486
"7554",2,27,44,11,755013.25657178
"7555",1,19,95,22,6695716.60015019
"7556",1,1,128,30,8520231.61640562
"7557",2,19,54,13,2442223.4241402
"7558",2,23,58,14,3114791.92999693
"7559",1,28,98,23,6646749.65624281
"7560",1,5,92,21,6185607.67039636
"7561",1,15,86,20,5771173.35573971
"7562",1,12,123,29,8518245.43028434
"7563",1,5,147,34,10519251.9954846
"7564",1,19,120,28,9746845.7750945
"7565",1,15,114,27,8799374.41906986
"7566",2,5,70,16,3281819.77261655
"7567",2,4,3,1,4.91451587596642e-24
"7568",1,2,48,11,2431677.94944578
"7569",1,27,66,16,4291393.1091323
"7570",1,21,68,16,3008827.93729975
"7571",1,6,138,32,10229745.0401988
"7572",2,7,5,2,1.07592670457582e-09
"7573",1,6,37,9,1342902.7925351
"7574",1,2,68,16,4059708.9936707
"7575",2,12,118,27,8835341.80705567
"7576",1,28,78,18,5565734.27122628
"7577",2,28,80,19,5405187.8872015
"7578",2,28,130,30,9574346.32401192
"7579",1,30,121,28,9049522.24474941
"7580",2,24,141,33,10867721.0816462
"7581",2,22,34,8,622747.648875685
"7582",1,1,34,8,1226451.01604449
"7583",1,8,14,4,187290.035713166
"7584",1,18,96,22,6006630.343532
"7585",1,26,109,25,7370302.00614393
"7586",1,6,24,6,538372.206600587
"7587",1,18,50,12,2641528.03718819
"7588",1,27,71,17,4284525.87505469
"7589",1,16,79,19,4238785.80814655
"7590",1,1,141,33,11448041.6762602
"7591",2,14,47,11,1153466.28143234
"7592",1,20,90,21,6621175.66981019
"7593",2,12,7,2,0.229057338797614
"7594",1,3,133,31,10025196.6180435
"7595",1,22,117,27,9264340.73844431
"7596",2,10,28,7,175860.9257056
"7597",2,16,114,27,7829105.99271316
"7598",1,12,25,6,589668.167793884
"7599",1,6,29,7,902158.88079026
"7600",1,1,77,18,5207102.93006882
"7601",1,3,3,1,0.611308724442067
"7602",2,2,121,28,9402308.96845736
"7603",2,21,18,5,9405.37776520951
"7604",2,27,72,17,4705329.13943547
"7605",1,14,26,6,646616.659410166
"7606",2,26,58,14,3643916.70278307
"7607",1,27,107,25,7052053.62513407
"7608",2,14,141,33,11712091.4826788
"7609",1,26,73,17,4240240.56060415
"7610",1,15,94,22,6251869.9143656
"7611",2,29,117,27,7880360.67031576
"7612",1,20,67,16,4250128.58440009
"7613",2,11,2,1,0
"7614",1,10,94,22,6491785.86447506
"7615",1,30,127,29,9875009.66403402
"7616",1,16,34,8,1103754.28292887
"7617",1,2,26,6,630694.917679139
"7618",1,5,28,7,760022.661369318
"7619",1,27,113,26,7690534.56818321
"7620",2,10,78,18,5064956.05637491
"7621",2,5,37,9,766045.545259263
"7622",1,9,91,21,5923516.63246658
"7623",1,4,51,12,2932920.1964934
"7624",1,19,124,29,9337142.17709812
"7625",1,28,32,8,996148.59774179
"7626",1,18,9,3,8135.92752664077
"7627",1,18,63,15,4039072.03401268
"7628",1,27,61,14,3398755.7705848
"7629",2,4,119,28,7973068.52695804
"7630",1,8,21,5,332802.621889406
"7631",2,25,57,14,2773615.38617382
"7632",2,18,57,14,3871463.79596429
"7633",2,28,102,24,6184811.25433732
"7634",1,26,36,9,1365853.49498436
"7635",1,15,96,22,7305275.17866217
"7636",2,7,96,22,6033855.57547409
"7637",2,3,2,1,0
"7638",1,10,127,29,9005583.26621171
"7639",1,19,107,25,7265285.06650605
"7640",1,17,135,31,10420987.3956685
"7641",2,22,69,16,4510592.75136677
"7642",1,16,132,31,10710712.0554685
"7643",1,2,61,14,3844674.39025097
"7644",2,20,136,32,10431503.3809646
"7645",1,21,64,15,3194419.27551681
"7646",1,11,116,27,7925518.3037045
"7647",1,3,49,12,2401213.56395319
"7648",1,30,58,14,3415828.33063871
"7649",1,11,94,22,6270090.16084839
"7650",1,30,30,7,911820.352841111
"7651",1,14,9,3,11892.9205461632
"7652",2,29,26,6,233330.038578577
"7653",2,7,135,31,10295290.4615143
"7654",2,1,134,31,8950831.32780799
"7655",2,5,30,7,572240.832136083
"7656",1,5,36,9,1158949.63030497
"7657",2,12,120,28,7550147.46013768
"7658",2,10,81,19,5084610.13426931
"7659",2,3,63,15,3481162.55748937
"7660",1,27,78,18,5911733.94981236
"7661",2,14,71,17,4475188.81148778
"7662",2,14,19,5,15559.5798046285
"7663",1,29,75,18,5246280.03636938
"7664",2,2,29,7,568962.014836429
"7665",1,19,51,12,2830719.03795772
"7666",1,6,73,17,3648074.09130518
"7667",1,19,56,13,3261371.69222218
"7668",1,12,48,11,1882359.46862634
"7669",2,29,49,12,2059298.51892092
"7670",2,27,130,30,9639979.54116992
"7671",1,28,48,11,2317594.4871907
"7672",2,24,60,14,3515906.72744482
"7673",2,3,146,34,11315106.2071537
"7674",2,8,29,7,113104.237724888
"7675",2,12,47,11,620560.816840764
"7676",2,20,67,16,4752636.01943666
"7677",2,27,20,5,972.705549981453
"7678",2,22,58,14,1861658.12074154
"7679",1,7,114,27,8149991.48374597
"7680",1,28,148,34,10935207.4411382
"7681",1,25,49,12,2309599.69365906
"7682",1,25,87,20,6194970.98020672
"7683",1,16,123,29,8315806.52288459
"7684",1,7,134,31,9954061.49999723
"7685",2,21,81,19,5220997.36659084
"7686",2,9,98,23,6715722.64886398
"7687",1,8,38,9,1107810.78041276
"7688",1,12,88,21,5105696.51329748
"7689",1,12,140,32,9609263.93625229
"7690",1,27,127,29,10152263.1209414
"7691",2,28,61,14,3854605.38640213
"7692",1,10,50,12,2880436.88345637
"7693",2,11,21,5,70402.3791887038
"7694",2,20,111,26,7084710.12658285
"7695",2,9,122,28,9149683.96791992
"7696",2,2,103,24,6587071.29723797
"7697",2,12,114,27,8403341.8353965
"7698",1,16,41,10,1941006.21234614
"7699",1,29,120,28,8096865.56664971
"7700",2,24,134,31,9048787.99720169
"7701",1,2,32,8,1020801.56768477
"7702",1,26,78,18,5405000.48125053
"7703",1,3,143,33,9428580.90756243
"7704",1,13,121,28,9260964.32093645
"7705",2,9,21,5,36841.9984246476
"7706",2,23,51,12,929609.127712009
"7707",1,24,84,20,5752059.42688842
"7708",1,26,8,2,3255.23868755673
"7709",1,29,30,7,902959.191849724
"7710",2,15,53,13,3279006.20619552
"7711",2,17,58,14,2933141.68104465
"7712",2,22,39,9,916975.671946847
"7713",1,13,146,34,11684756.6098631
"7714",2,13,61,14,3910065.89266843
"7715",2,17,85,20,5869407.74875436
"7716",1,12,62,15,3711226.09140457
"7717",1,21,146,34,10915842.5488748
"7718",2,22,144,33,9472205.21756282
"7719",2,14,33,8,354452.746006429
"7720",1,20,115,27,8156722.0941457
"7721",2,9,27,7,210551.740747161
"7722",1,18,66,16,3236355.35927882
"7723",1,5,110,26,7777618.10068447
"7724",1,9,101,24,7298538.14115075
"7725",2,7,143,33,10785388.9628532
"7726",2,30,91,21,6006075.93642743
"7727",2,29,4,1,8.20739014214708e-22
"7728",2,8,93,22,6103047.95628329
"7729",2,20,28,7,525193.939297465
"7730",1,1,81,19,4884182.29018509
"7731",1,25,74,17,4457286.4437282
"7732",1,12,131,30,10267438.6278247
"7733",2,8,141,33,10317115.5846086
"7734",2,22,90,21,6770421.7963158
"7735",1,12,100,23,7089440.14689376
"7736",1,13,53,13,2964568.90413987
"7737",1,24,105,24,7867303.4747118
"7738",2,28,55,13,3444119.87037306
"7739",1,9,144,33,11011906.2430312
"7740",2,20,87,20,4916824.20154869
"7741",1,16,44,11,1849652.56053169
"7742",1,27,67,16,4328280.87233657
"7743",1,7,19,5,298877.921713484
"7744",1,13,140,32,10978888.9176616
"7745",1,9,85,20,6138235.08250826
"7746",2,21,148,34,11835937.1728826
"7747",2,11,150,35,11286174.4996427
"7748",2,8,18,5,933.746399476432
"7749",1,24,59,14,3778526.76319965
"7750",1,20,82,19,5871636.18746909
"7751",1,24,15,4,172531.516231811
"7752",1,27,143,33,10880821.4798192
"7753",1,15,71,17,4431032.63282402
"7754",1,19,126,29,8231319.05238538
"7755",1,28,146,34,9871756.73204569
"7756",2,26,118,27,7905108.43000518
"7757",1,5,31,8,980410.309051268
"7758",2,6,92,21,6433276.09514363
"7759",2,3,118,27,8367390.49024053
"7760",2,6,134,31,9779287.03271992
"7761",1,25,25,6,592166.097541624
"7762",1,6,14,4,137597.815825904
"7763",1,4,66,16,3517972.76438201
"7764",1,13,93,22,7061936.8737693
"7765",1,11,99,23,7155493.42824189
"7766",1,20,5,2,73.3969638257595
"7767",1,1,80,19,5571623.34837366
"7768",2,23,103,24,7367385.83611574
"7769",2,1,69,16,3816470.71157827
"7770",1,27,63,15,2932193.37848197
"7771",2,30,73,17,4926745.38496592
"7772",2,16,110,26,8055815.64927685
"7773",1,15,97,23,6083380.47309447
"7774",1,3,4,1,3.359465799157
"7775",1,8,135,31,10134947.5892661
"7776",2,24,120,28,8391537.965176
"7777",2,3,114,27,8199269.55235566
"7778",2,12,85,20,6548838.06037279
"7779",1,10,142,33,11549159.193173
"7780",1,18,17,4,205571.63456097
"7781",2,3,120,28,8653135.23211636
"7782",2,11,56,13,3527281.96033962
"7783",1,10,145,34,9151925.53290463
"7784",1,4,62,15,3694225.45642182
"7785",1,17,39,9,1921171.87683975
"7786",2,19,4,1,4.95732892948247e-12
"7787",1,18,75,18,4917486.99768372
"7788",1,11,58,14,2971064.77527387
"7789",1,22,108,25,7191296.76783336
"7790",1,24,87,20,5499937.48869268
"7791",1,15,36,9,1486179.23431232
"7792",1,28,116,27,7450879.58001604
"7793",1,19,81,19,4826284.19296333
"7794",1,14,33,8,1219359.27613929
"7795",1,5,33,8,1123129.76537948
"7796",2,30,8,2,4.77411690596399
"7797",1,2,136,32,9682795.72460171
"7798",2,29,68,16,3857207.2343775
"7799",1,27,99,23,5882195.84562817
"7800",2,12,22,6,3582.08933839835
"7801",1,26,75,18,4630897.2714494
"7802",2,29,78,18,3860945.92140097
"7803",2,15,13,3,173.671556386245
"7804",2,16,128,30,9835175.14408688
"7805",1,9,8,2,7781.02810742035
"7806",1,14,74,17,4875143.99732274
"7807",1,14,144,33,10454285.7230308
"7808",2,8,76,18,5348338.24946436
"7809",2,1,9,3,3.11064204663375
"7810",2,16,139,32,11085557.5274542
"7811",2,3,144,33,9208120.93053072
"7812",1,26,125,29,8483052.48908522
"7813",1,3,70,16,4500696.58023772
"7814",1,30,71,17,4078298.43489172
"7815",1,18,38,9,1485007.98599371
"7816",1,1,127,29,9986171.61041959
"7817",2,12,34,8,637925.897679653
"7818",1,24,42,10,1354827.1925167
"7819",1,1,31,8,888493.502355252
"7820",2,11,33,8,495380.82371971
"7821",1,9,115,27,8166884.69611917
"7822",1,23,114,27,8828870.5313175
"7823",1,26,68,16,3821607.29618861
"7824",1,12,107,25,7438425.04626575
"7825",1,10,48,11,2520750.70798819
"7826",2,22,65,15,3637699.78967522
"7827",1,19,112,26,8456515.98414229
"7828",1,15,118,27,7412437.62645769
"7829",2,17,95,22,6252130.62038368
"7830",1,18,114,27,8261875.96918987
"7831",2,6,30,7,148586.589430573
"7832",1,11,124,29,9038177.12163522
"7833",1,22,10,3,27835.6316782037
"7834",2,10,100,23,7159864.77847955
"7835",2,19,78,18,4493494.83519676
"7836",1,13,96,22,6739617.62614596
"7837",2,20,56,13,3080404.07911842
"7838",1,6,145,34,12394622.535225
"7839",1,27,44,11,1982465.1259457
"7840",1,24,45,11,1824643.16602055
"7841",2,7,97,23,6367590.87498483
"7842",2,22,78,18,4134827.02506784
"7843",1,19,111,26,8093899.0382763
"7844",2,15,42,10,447548.511930158
"7845",1,3,94,22,6390664.89360383
"7846",1,26,44,11,1835240.19319896
"7847",1,10,77,18,5438359.81518424
"7848",2,23,73,17,4756421.00664245
"7849",1,13,111,26,8463799.19954572
"7850",2,19,69,16,4462982.00508691
"7851",1,30,15,4,101351.338885446
"7852",1,13,116,27,8294811.2896837
"7853",1,25,124,29,9119554.86105839
"7854",1,11,73,17,3052380.54583897
"7855",1,2,36,9,1422167.09127491
"7856",2,13,47,11,1100641.45892584
"7857",2,18,123,29,9367876.66290016
"7858",1,10,95,22,6355485.56259059
"7859",2,18,53,13,3239941.67270807
"7860",2,4,27,7,140190.43613338
"7861",2,9,58,14,3242610.11382125
"7862",1,5,34,8,1036561.50916997
"7863",1,24,111,26,7040774.82523111
"7864",2,25,22,6,132246.01062147
"7865",1,27,81,19,5647954.15941348
"7866",2,9,94,22,6190028.1900582
